uid	kind	A_only	B_only	text
1_44	涉及角色分歧	[('赫萝', '做')]	[]	以一个男人来说，罗伦斯并不讨厌被这样对待，但赫萝会在人前做出这般举动时，一定有所企图。
1_45	涉及角色分歧	[('罗伦斯', '做')]	[]	与赫萝初相遇时，罗伦斯会因为无法判定赫萝是真心还是假意而心跳加速，但最近已经不会了。就是在两人独处的
1_57	涉及角色分歧	[('村长', '做'), ('赫萝', '做')]	[]	如果说赫萝是个说谎脸不红心不惊的人，眼前这位村长就是看见有旅人经过村落旁，就会把对方带进家里，然后满
1_73	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝已经演到了这般地步，罗伦斯如果没有配合演出，谁知道事后会遭到什么样的报复。
1_80	涉及角色分歧	[('罗伦斯', '做')]	[('村长', '做')]	在这瞬间，一道就是在睡梦中也会察觉到的热烈视线，从罗伦斯别开脸的相反方向投来。
1_83	涉及角色分歧	[('村长', '做')]	[]	赫萝在兜帽底下藏着呈三角形尖起、威风凛凛的狼耳朵，村长的大嗓门让她差点跳了起来。
1_84	涉及角色分歧	[('赫萝', '做')]	[]	村长想必是为了在辽阔的田里，确切发出指示让村民们工作，而练出了大嗓门。凭赫萝那么敏锐的听觉，肯定吓了
1_96	涉及角色分歧	[('赫萝', '做')]	[]	赫萝本身就是像神明的存在，她根本不把教会所说的神明看在眼里。
1_98	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	总而言之，罗伦斯两人以旅行话题成功换得了一场在村落的酒席。
2_0	涉及角色分歧	[('罗伦斯', '做')]	[]	话说回来，本来就不该在半路上多收集不必要的信息。
2_1	涉及角色分歧	[('罗伦斯', '做')]	[]	当初为了抄近路，所以向擦身而过的旅行石匠打听了途中会经过的村落状况。
2_7	涉及角色分歧	[('赫萝', '做')]	[]	对于当时的感动，石匠形容那秘藏的酒散发出仿佛不存在这世上的芳醇香气，而且有着会让太阳穴阵阵发麻的浓厚
2_8	涉及角色分歧	[('罗伦斯', '做')]	[]	更何况，最近罗伦斯的荷包袋口也放得很松，停留城镇时总会忍不住让赫萝吃当地名产，或该城镇评价最高的料理
2_9	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	然而，罗伦斯就像个不受教的小孩一样，只要看见赫萝露出饥肠辘辘的表情，就会忍不住想要让赫萝吃各种好吃的
2_10	涉及角色分歧	[('罗伦斯', '做')]	[]	一旦吃过好吃料理的美味后，就会想要吃更多一样的美食，下次也会想要吃更多更好吃的食物。罗伦斯明明预料得
2_11	涉及角色分歧	[('罗伦斯', '做')]	[]	所以，罗伦斯压根儿就不可能驾驭得了赫萝。
2_13	涉及角色分歧	[]	[('-', '做')]	赫萝余韵十足地说道，最后四周充溢了感叹的叹息声。
2_27	涉及角色分歧	[('-', '做')]	[]	不过，正因为如此，村民们才会更期待见到这样的结局。
2_48	说存在性分歧	[('赫萝', '做')]	[('-', '做'), ('赫萝', '说')]	这里是一座拥有优质泉水，并一桶接着一桶把泉水变成美酒的村落，所以每次赫萝只要一说“已经想不到故事可说
2_56	涉及角色分歧	[]	[('-', '做')]	赫萝一副感到困扰的模样一边笑笑，一边说道，但村民们当然不可能放过她。
2_60	涉及角色分歧	[('赫萝', '做')]	[('-', '做')]	平常赫萝似乎也会为罗伦斯的荷包担心，但现在只要肯说故事，村民就会愿意拿出无止境的酒来请她，所以没有什
2_63	涉及角色分歧	[]	[('-', '做')]	就算没有叮咛，相信赫萝也明白这些道理，但不知道怎么搞的，在被吵着要听故事的村民团团包围下，赫萝迟迟没
2_68	涉及角色分歧	[('罗伦斯', '做')]	[]	问题是，如果赫萝有什么其他想法，而现在硬是拉开赫萝的话，就可能造成反效果。赫萝并非如外表般的柔弱女子
2_74	涉及角色分歧	[]	[('-', '做')]	罗伦斯拨开就快挤扁赫萝的村民们走进去后，霎时破坏了气氛。
2_77	涉及角色分歧	[('村长', '做')]	[]	虽然村长是个纯真又好奇心旺盛得像个小孩的人，但应该尽责时还是会善尽职责。
2_78	涉及角色分歧	[('赫萝', '做')]	[]	村民们虽然显得有所不满，但还是闭上嘴巴，目送罗伦斯搀着赫萝离开酒宴。
2_79	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	一名女孩手持动物油的油灯，为罗伦斯两人带路。
2_80	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	罗伦斯两人被带到了位于村长家旁、用来储存村民们一整年粮食的大仓库。
2_87	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯让赫萝躺在麦杆做成的床铺上后，看见月光从用来让空气循环的天窗照射进来，并正好照在赫萝的上腹部位
2_90	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯说道。或许是说了太多话，赫萝干渴地咳了一声，然后从喉咙深处轻轻发出呻吟声。
2_102	涉及角色分歧	[('赫萝', '做')]	[]	赫萝平常喝醉酒一躺上床后，除非到隔天中午绝对不可能起床，今天难得看到她会这样。
2_108	涉及角色分歧	[('赫萝', '做')]	[]	赫萝的个性，原本就是只要人们有求于她，尽管嘴上抱怨，还是会高兴地忍不住铆足劲响应人们。
2_110	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“不过，你们看起来很愉快的样子就是了。”
2_113	涉及角色分歧	[('赫萝', '做')]	[]	每次为了某件事情努力过后，赫萝总会显得很难为情的样子。
2_119	涉及角色分歧	[('赫萝', '做')]	[]	然后，罗伦斯用事先挂在腰上的毛巾帮赫萝擦脸，接着顺便也帮她擦了双手。
2_120	涉及角色分歧	[('罗伦斯', '做')]	[]	虽然没有半句道谢话语，但赫萝一站起来，就立刻牵住罗伦斯的手。
2_134	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“唔。”
2_146	涉及角色分歧	[]	[('-', '做')]	毕竟村民们缠着她的态度，简直可以用至死方休来形容。
2_147	涉及角色分歧	[]	[('-', '做')]	比起听故事的乐趣，村民们的态度甚至有种能够“多打听出一些故事更重要”的感觉。
2_148	涉及角色分歧	[('赫萝', '做')]	[]	对赫萝来说，这肯定是会让她吓傻了眼的事情。
2_149	涉及角色分歧	[]	[('-', '做')]	尽管已经喝醉酒也找不到话题可说，赫萝仍然没有从座位上站起来，或许这是因为村民们表现出令人无法理解的拼
2_153	说存在性分歧	[('罗伦斯', '做')]	[('罗伦斯', '说')]	罗伦斯死心地先以一句“简单来说”为开场白，然后接续说：
2_169	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“……唔？”
2_171	涉及角色分歧	[]	[('罗伦斯', '做')]	因为赫萝的外表实在不像大人，加上赫萝是依偎在罗伦斯身上走路，所以还不至于占满整个路宽。
2_173	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“不过，如果是两辆马车要交会，就会太过狭窄，事实上应该是在田里的那条道路会比较宽敞吧。”
2_176	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“嗯……？”
2_180	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“嗯……”
2_185	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	感受着只存在相连手掌心之间的温暖下，在没有其他岔路可行的单纯道路上直直前进。
2_203	涉及角色分歧	[('赫萝', '做')]	[]	赫萝依旧是如此地温柔。
