uid	kind	A_only	B_only	text
1_91	涉及角色分歧	[('赫萝', '做')]	[]	但是赫萝从早上起来到晚上入睡，手中时刻不离纸笔。
1_100	涉及角色分歧	[('赫萝', '做')]	[]	赫萝每天四处游荡时拿在手上的，是破布做成的便宜纸张。她把笔记和草稿写在上面，之后又誊抄到羊皮纸上去。
1_104	涉及角色分歧	[('赫萝', '做')]	[]	赫萝的手很巧，字却写得难看。这是因为她的眼睛不怎么好，难以分辨细微的形状。
1_113	涉及角色分歧	[('罗伦斯', '做')]	[]	似乎这确实是客人主动产生的误解，而且商人们本来就会为了让葡萄酒味道更好而绞尽脑汁使用各种办法。
1_115	涉及角色分歧	[('罗伦斯', '做')]	[]	客人们当然是提防着这些的，所以既然他们心甘情愿地付钱，那就可以心安理得地接受。
1_123	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝露出一副“糟了”的表情。恐怕这种吃法是她从某个客人口中听到的吧。
1_124	涉及角色分歧	[('罗伦斯', '做')]	[]	难怪她会主动去扫暖炉，原来是为了偷吃。
1_131	涉及角色分歧	[('赫萝', '做')]	[]	不论建造得多么精巧，只要暖炉中的温热空气在建筑里循环，各处缝隙里总会漏出烟油来。原本这也是赫萝嫌会弄
1_144	涉及角色分歧	[('罗伦斯', '做')]	[]	虽然赫萝总是坚称没事，但酒喝得太多对身体肯定不会有好处。
1_148	涉及角色分歧	[('罗伦斯', '做')]	[]	那个丫头的淘气究竟是像谁，已经很明显了。
1_167	涉及角色分歧	[('罗伦斯', '做')]	[]	不愧是寄宿在麦粒中司掌丰收的狼神，唯独对食物的执着实在是惊人。
1_170	涉及角色分歧	[('赫萝', '做')]	[]	大概赫萝觉得至少在自己的女儿面前，无论如何都要保持住母亲的威严，当初还总是显现出一副与贤狼之名相称的
1_172	涉及角色分歧	[('赫萝', '做')]	[]	赫萝立刻剥下母亲的假面，变回了以前坐着马车旅行时的那个赫萝。
1_173	涉及角色分歧	[('赫萝', '做')]	[]	缠着罗伦斯要美味的食物，一有空就勤快地打理自己的尾巴，每天晚上都使尽办法想多喝一滴酒。早上磨磨蹭蹭地
1_174	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	当然罗伦斯没有事事都娇惯她，而且因为柯尔和缪莉出门后店里人手不足，赫萝也相应地干了一些活。
1_176	涉及角色分歧	[('赫萝', '做')]	[]	赫萝曾说过这样平凡的每一天虽然幸福，但她害怕自己终会将它们遗忘。不过，这一忧虑也靠着纸和笔解决了。
1_179	涉及角色分歧	[('赫萝', '做')]	[]	无论赫萝怎么样任性，她总会选出一个绝妙的角度，让罗伦斯觉得自己不答应她就是气量狭隘。
1_180	涉及角色分歧	[('罗伦斯', '做')]	[]	可是，稿纸上的内容却明显地露出了不止一条尾巴。
1_181	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝写下的东西里，一定还有更多这样的犯行。
1_182	涉及角色分歧	[('罗伦斯', '做')]	[]	到底是为什么？
1_183	涉及角色分歧	[('罗伦斯', '做')]	[]	话说回来，留下这样粗心的证据，这根本就不是赫萝的作风。
1_184	涉及角色分歧	[('赫萝', '做')]	[]	自从赫萝开始写东西以来，她就不怎么愿意让人看自己的手稿——或许是因为害羞，总之罗伦斯尊重了她的意见。
2_13	涉及角色分歧	[('罗伦斯', '做')]	[]	他的脚尖被赫萝用力踩了一下。
2_29	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯刚问完，赫萝便移开了视线。
2_32	涉及角色分歧	[('罗伦斯', '做')]	[]	视线稍微在赫萝身上停留一下，她便不满地朝罗伦斯瞪了过来。
2_33	涉及角色分歧	[('赫萝', '做')]	[]	到底是自称贤狼，赫萝也有她不可退让的自尊。
2_43	说/做/想角色分歧	[]	[('赫萝', '做')]	“噗噗。是吧，是吧？”
2_48	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“唔？”
2_60	说存在性分歧	[]	[('罗伦斯', '说')]	说完，罗伦斯和啪踏啪踏摇着尾巴的赫萝一同笑了起来。“——然后”，他又开口说道。
2_81	涉及角色分歧	[('赫萝', '做')]	[]	这是赫萝每次提任性要求时，最拿手的技巧。
2_82	涉及角色分歧	[('罗伦斯', '做')]	[]	——让罗伦斯觉得只要拒绝了她，就表明自己心胸非常狭隘。
2_90	涉及角色分歧	[('罗伦斯', '做')]	[]	可要说心境沉稳到能无视种种谣言，罗伦斯离那个年纪还很远。
2_91	涉及角色分歧	[('罗伦斯', '做')]	[]	何况，这个话题还关乎男性的体面。
2_110	涉及角色分歧	[]	[('罗伦斯', '做')]	无论是好是坏，要完全回想起当时的心情，已经是不可能了。
2_138	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“唔。”
2_143	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“唔嗯？”
