uid	kind	A_only	B_only	text
1_513	涉及角色分歧	[('拉德恩', '做')]	[]	赫萝的耳朵似乎又在兜帽下动了动。拉德恩的愿望是从心中一个字一个字吐出来的，也许是这愿望打动了她。
1_514	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯看了看赫萝，然后回答。
1_516	涉及角色分歧	[('罗伦斯', '做')]	[]	拉德恩无言地盯着罗伦斯，无言地对他低头致意。
1_519	涉及角色分歧	[('罗伦斯', '做')]	[]	送别罗伦斯等人时她说的这句话，也含着相当的真实感。
1_525	涉及角色分歧	[('罗伦斯', '做')]	[]	这位主教应该不是恶人。但之前在撒罗尼亚的债务纠纷中，他曾自作主张地将某个商人投入牢中，如此看来，似乎
1_529	涉及角色分歧	[('赫萝', '做')]	[]	等到艾尔莎彻底离开，今天一天的事件算是彻底落幕后，罗伦斯才终于将视线转向身旁的赫萝。
1_531	涉及角色分歧	[]	[('赫萝', '做')]	昨夜，借着为祭典选定用酒的机会，赫萝痛饮了一番小麦制成的蒸馏酒，醉得一塌糊涂，当然第二天早上也就没能
1_538	涉及角色分歧	[('赫萝', '做')]	[]	这酒很好入口，到了赫萝手里，如果没人拦着，她可能要喝掉整整一桶。
1_539	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“你觉得，咱们应该帮哪边？”
1_540	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“嗯？”
1_543	涉及角色分歧	[('罗伦斯', '做')]	[]	可是苏尔特和拉德恩的争端怎么看都不像是可以用道理分出对错的。
1_569	涉及角色分歧	[]	[('-', '做')]	罗伦斯说到这里，正巧那个红头发，系着丝带的酒馆的姑娘也跑过来，咚地把刚烤好的羊肉放在桌上。
1_575	说存在性分歧	[('罗伦斯', '做')]	[('罗伦斯', '说')]	“……”
1_580	涉及角色分歧	[('罗伦斯', '做')]	[]	不愧是贤狼。
1_585	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯一边心想着这些，一边把赫萝留下的那一小块羊肉切得更小，然后送进嘴里。轻轻一咬，甘甜醇厚的油脂滋
1_587	涉及角色分歧	[('罗伦斯', '做')]	[]	此时赫萝正弓着背啃食带骨的羊肉。听到这句话，她保持着这种姿势，抬起眼睛望向罗伦斯。
1_595	涉及角色分歧	[('罗伦斯', '做')]	[]	他本人陈述其中理由是“为实践圣典中的一节”，可是即便如此，这个修筑池塘的理由也有些不自然。
1_596	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝没有立即回答罗伦斯，而是嘎吱嘎吱地咬着羊骨头，接着叹了一口气。
1_598	涉及角色分歧	[('赫萝', '做')]	[]	虽然她好像没有要仔细回答的意思，但罗伦斯能理解赫萝的心情。
1_605	涉及角色分歧	[('罗伦斯', '做')]	[]	究竟是怎么回事呢。
1_608	涉及角色分歧	[('罗伦斯', '做')]	[]	难道说是有别的什么理由促使他拒绝这个机会？
1_615	涉及角色分歧	[]	[('劳德', '做')]	就在她要继续说下去的时候，另一道洪亮声音响起来。
1_624	涉及角色分歧	[]	[('劳德', '做')]	罗伦斯的语气带着几分玩笑，这是因为劳德所代表的正是拒绝借款的那个商会。
1_626	涉及角色分歧	[('罗伦斯', '做')]	[]	这是罗伦斯也考虑过的可能性。
1_631	涉及角色分歧	[('罗伦斯', '做')]	[]	看来这一部分的情况他也已经知晓了。
1_636	说话人分歧	[('罗伦斯', '说')]	[('劳德', '说')]	“反正，要当主教就得离开村里一阵子。拉德恩大人可能是牵挂着鱼池，担心养鱼进展不顺吧。现在村长和别人都
1_650	涉及角色分歧	[('罗伦斯', '做')]	[]	既然如此，拉德恩还在为什么而执着呢？
1_655	涉及角色分歧	[('罗伦斯', '做')]	[]	如此说来倒也的确。
1_656	涉及角色分歧	[]	[('罗伦斯', '做')]	拉德恩只是要花约莫一年的时间离开村里，完成祝圣为主教的仪式。
1_657	涉及角色分歧	[('罗伦斯', '做')]	[]	那么，拉德恩完全可以等以主教的身份回到村里，然后再着手恢复养殖业才对。
1_658	涉及角色分歧	[]	[('劳德', '做')]	罗伦斯沉吟着思考这些问题。
1_680	涉及角色分歧	[]	[('罗伦斯', '做')]	长在海底的树木。
1_684	涉及角色分歧	[]	[('劳德', '做')]	果然世上还有许多自己不知道的珍奇逸事。
1_685	说话人分歧	[('罗伦斯', '说')]	[('劳德', '说')]	“没想到是要再现这样的池子啊。”
1_686	说话人分歧	[('劳德', '说')]	[('罗伦斯', '说')]	“所以说是梦想啊，对不对？”
1_687	涉及角色分歧	[('罗伦斯', '做')]	[]	诚如劳德所言。
1_698	涉及角色分歧	[('罗伦斯', '做')]	[]	这种构图的场面，其实罗伦斯也在纽希拉的温泉旅店里见过不少了——一直以来统帅众多，自己却上了年纪的人物
1_705	涉及角色分歧	[('罗伦斯', '做')]	[('赫萝', '做')]	难怪劳德过来之后她会这么安静。
1_708	涉及角色分歧	[]	[('-', '做'), ('罗伦斯', '做')]	赫萝依旧闭着眼睛，昏昏沉沉。
1_712	涉及角色分歧	[('罗伦斯', '做')]	[]	公主全力地对自己撒娇，那他就唯有全力地纵容公主对自己撒娇才是。
1_714	涉及角色分歧	[]	[('罗伦斯', '做')]	从酒馆走到外面，吹来的夜风带上了秋意。
1_718	涉及角色分歧	[('罗伦斯', '做')]	[]	总有一天，像这样背着赫萝把她搬到床上，也会变成遥不可及的往日回忆。
1_721	涉及角色分歧	[('罗伦斯', '做')]	[]	自己无法永远守在赫萝身边。
1_722	涉及角色分歧	[]	[('-', '做')]	旅舍在屋檐下摆起了露天的酒桌，罗伦斯走过这些酒桌，喝酒的客人就对他开起玩笑来。
1_731	涉及角色分歧	[]	[('罗伦斯', '做')]	露出柔弱一面时的赫萝比看起来甚至更加幼小。
1_733	涉及角色分歧	[('罗伦斯', '做')]	[]	能自己说出自己如何不舒服，看来她的头脑是清醒了。
1_739	涉及角色分歧	[('赫萝', '做')]	[]	赫萝的尾巴被她用价值高昂的香油日日打理，总是带着花朵的香味。
1_742	说存在性分歧	[('罗伦斯', '做')]	[('罗伦斯', '说')]	“……”
1_758	涉及角色分歧	[('罗伦斯', '做')]	[]	那么，从这一点出发来考虑，赫萝的意思是？
1_761	涉及角色分歧	[('罗伦斯', '做')]	[]	从道理上来考虑，拉德恩的行为是不可理解的。
1_763	涉及角色分歧	[('罗伦斯', '做')]	[]	既然如此，那么束缚着拉德恩的就是理性之外的某种东西了。
1_764	涉及角色分歧	[('罗伦斯', '做')]	[]	论及道理与经商的要诀，罗伦斯认为自己说出来的话也算得上一家之言。
1_765	涉及角色分歧	[('罗伦斯', '做')]	[]	但事关人性机微，他便比不上赫萝的洞察了。
1_770	涉及角色分歧	[('赫萝', '做')]	[]	赫萝也从这里感到了蹊跷。
1_771	涉及角色分歧	[('赫萝', '做')]	[]	不过虽然出发点相同，赫萝的看到的却是另一个方向的东西。
1_794	涉及角色分歧	[('罗伦斯', '做')]	[]	苏尔特等人的想法并不虚伪，而如果他们真的在酝酿什么要将拉德恩赶出去的阴谋，赫萝凭着耳朵大概早就注意到
1_804	说存在性分歧	[('罗伦斯', '做')]	[('罗伦斯', '说')]	“……”
1_805	涉及角色分歧	[]	[('赫萝', '做')]	从赫萝的声音中，罗伦斯明白她快要哭出来了。
1_806	涉及角色分歧	[('罗伦斯', '做')]	[]	但如果说罗伦斯也会哭，理由还有另一个。
1_811	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“道理上”。
1_812	涉及角色分歧	[('赫萝', '做')]	[]	看起来，那就像是一种自残和嘲笑，嘲笑自己居然在帕斯罗村受了那么大的心伤。
1_828	涉及角色分歧	[]	[('罗伦斯', '做')]	赫萝抬起脸来吸鼻涕。
1_834	涉及角色分歧	[('罗伦斯', '做')]	[]	那么，对一辈子都靠刚健的身躯打开道路的人来说，这种冲击想必更加猛烈。
1_836	涉及角色分歧	[]	[('罗伦斯', '做')]	被人们劝着只好坐在椅子上的拉德恩。
1_837	涉及角色分歧	[('罗伦斯', '做')]	[]	拉德恩对养鱼的执着，根本不在于故乡的大海如何如何。
1_844	涉及角色分歧	[('赫萝', '做')]	[]	赫萝知道一个人被留在广大世界中的恐怖，体会过已经不再被需要的残酷。
1_854	涉及角色分歧	[('罗伦斯', '做')]	[]	可是即便如此也不能永远地治愈赫萝心中的孤独。
1_870	涉及角色分歧	[]	[('赫萝', '做')]	因为解决了城镇面临的困难，罗伦斯夫妇只要出现在酒馆里，就肯定会有谁为他们倒满酒杯。
1_881	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“这可不是道理能解释的。”
1_882	涉及角色分歧	[('罗伦斯', '做')]	[]	自己的愚笨是如此，但这里是在说拉德恩。
1_889	涉及角色分歧	[]	[('赫萝', '做')]	罗伦斯自言自语似地低声说道。
1_894	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“一般来说，交替的仪式首先都要把老人的功绩大加赞扬一番吧。”
1_902	涉及角色分歧	[('罗伦斯', '做')]	[]	有没有别的事情可以成为表示感谢的主题呢？
1_903	说存在性分歧	[('罗伦斯', '做')]	[('赫萝', '说')]	别的，能让拉德恩付出的每一点辛劳都闪烁出光辉的事情。
1_904	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“那颗大树说，他在故乡的海里采集过宝石。汝可记得呗？缪莉喜欢的游吟诗人的故事里，不是也常有那种结局呗
1_905	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“你是说……池中的鱼儿的确成为了村民们眼里的宝石，可喜可贺可喜可贺……这样的仪式？”
1_906	说存在性分歧	[('罗伦斯', '说')]	[('罗伦斯', '做')]	“……实际从口中说出来，才发现真是廉价得很呐。”
1_907	说存在性分歧	[('罗伦斯', '做')]	[('罗伦斯', '说')]	罗伦斯沉吟着，目光忽然落在桌上的圣典抄译上。
1_908	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“对了，拉德恩先生说过，他记得圣典里的一节故事，所以才在山间修了那个池子。”
1_909	说存在性分歧	[('赫萝', '说')]	[('罗伦斯', '做'), ('赫萝', '做')]	“是说鱼的故事呗？”
1_910	涉及角色分歧	[('赫萝', '做')]	[]	咱觉得，真要喂饱那么多人还不如选用肉比较好。赫萝开始幻想起来，罗伦斯则伸手拿起了那个抄译本。这本书并
1_913	说存在性分歧	[('罗伦斯', '做')]	[('赫萝', '说')]	翻着翻着，某个故事闯入罗伦斯的视线，并且彻底地吸引住他的注意力。
1_914	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“对了，汝哟，说到海里的宝石……唔，汝怎么了？”
1_915	涉及角色分歧	[]	[('罗伦斯', '做')]	赫萝投来讶异的视线。
1_916	说存在性分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[('罗伦斯', '说')]	罗伦斯把手中的小册子递给赫萝，她眯着眼睛读了几行，尾巴立刻鼓起来。
1_917	说存在性分歧	[('罗伦斯', '说')]	[('罗伦斯', '做'), ('赫萝', '做')]	“这个，你觉得怎么样？”
1_918	说存在性分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[('赫萝', '说')]	罗伦斯一问，她随即露出让罗伦斯也惊讶的欣喜表情来。
1_919	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“咱也有一件现在才发现的事情，简直就像是在咱心里藏着，专等汝找出这个故事后才跳出来。”
1_920	说存在性分歧	[('罗伦斯', '说')]	[]	“咦？是什么？”
1_921	涉及角色分歧	[]	[('赫萝', '做')]	有一个说法，叫做以心传心。
1_922	说存在性分歧	[('赫萝', '做')]	[('赫萝', '说')]	赫萝起先还觉得可惜似地闭着口，而后露出牙齿狡黠地一笑，说道。
1_923	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“就是珊瑚。那东西不是被人叫做海中的树木呗？”
1_924	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“对，然后……？”
1_925	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“那咱问汝。村里人们在山林里捕捉的是啥？”
1_926	说存在性分歧	[('罗伦斯', '说')]	[]	“是……啊！”
1_928	说存在性分歧	[]	[('赫萝', '说')]	森林中的居民，而且头上生着如树木似的角。
1_929	说存在性分歧	[('赫萝', '说')]	[]	“再者，汝不是说，还想找机会卖掉带来的那些臭粉呗？”
1_930	涉及角色分歧	[]	[('-', '做'), ('罗伦斯', '做')]	离开纽希拉时，罗伦斯带上了许多在温泉里采集的硫磺粉。只要把它溶进热水里，就能产生类似温泉的感觉。
1_932	说存在性分歧	[]	[('赫萝', '说')]	干脆在地上挖坑做个温泉出来吧。
1_933	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“村里人能把日子过到今天，都是多亏了那大树的功劳。不管猎鹿是谁的慧眼找到的机会，喂饱村里人的肚子，让
1_934	说存在性分歧	[('罗伦斯', '说')]	[]	“所以把鹿角沉在水池里，就可以说——”
1_935	说存在性分歧	[]	[('赫萝', '说')]	你修造的水池中的确沉满了宝石。并非是珊瑚那样，在故乡的村子里最终也没能寻获的东西，而是现实中就可以拿
1_936	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“末了再来这一段作结，如何呗？”
1_937	涉及角色分歧	[('赫萝', '做')]	[]	赫萝指着圣典说道。
1_938	说存在性分歧	[]	[('罗伦斯', '说')]	那一段的内容是神将信仰授予未来的圣徒，是非常有名的场面。
1_939	说存在性分歧	[('罗伦斯', '说')]	[]	“毕竟拉德恩先生如果不肯成为主教，那我们做这些就没有意义了。但我觉得这样应该就行得通。”
1_941	说存在性分歧	[]	[('罗伦斯', '说')]	就像罗伦斯和赫萝走到了纽希拉，在那里过上了幸福的生活一样。
1_942	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“这样村里人就可以对拉德恩先生表示感谢了，也能告诉拉德恩先生，他应该去担起新的责任。”
1_943	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“顺带着，还有一个好处。”
1_944	说存在性分歧	[('赫萝', '做')]	[('赫萝', '说')]	赫萝笑了起来。这个时候她脸上的泪水已经干了。
1_945	说存在性分歧	[('赫萝', '说')]	[('罗伦斯', '做'), ('赫萝', '做')]	“再过一段时间，或许就能吃到美味的鳟鱼了呐。”
1_946	涉及角色分歧	[('罗伦斯', '做')]	[]	也许吧。望着贪吃的赫萝，罗伦斯露出笑容对她说道。
1_947	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	罗伦斯和赫萝有了一个结论，但这个结论目前还只是推测而已。
1_948	涉及角色分歧	[]	[('艾尔莎', '做'), ('赫萝', '做')]	如果不确实地掌握拉德恩的想法就贸然推进，或许有可能又要让事情节外生枝。
1_949	涉及角色分歧	[('艾尔莎', '做')]	[]	于是第二天两人一早来到了教会与艾尔莎商议。意识到如果不采取措施问题就不能解决，艾尔莎赞同了他们的想法
1_950	说存在性分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[('赫萝', '说')]	可是，果真站在拉德恩使用的房间门口，就要敲门进去问个明白时，罗伦斯却被赫萝拦住了。
1_951	说话人分歧	[('赫萝', '说')]	[('罗伦斯', '说')]	“咱觉得，还是咱一个人进去比较好。”
1_952	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“咦？为什么？”
1_953	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“这话可事关男孩子的纤细部分。这种话呐，还是由咱这样惹人怜爱的面孔讲出来，才比较容易说得明白。”
1_954	涉及角色分歧	[('赫萝', '做')]	[('罗伦斯', '做'), ('艾尔莎', '做')]	赫萝表现得很惊讶，好像罗伦斯本来就该明白这一点似的。
1_955	说存在性分歧	[('罗伦斯', '做'), ('艾尔莎', '做')]	[('艾尔莎', '说')]	罗伦斯依旧有些不满，但身后的艾尔莎也拍了拍他的肩膀。
1_956	说话人分歧	[('艾尔莎', '说')]	[('罗伦斯', '说')]	“交给她吧。”
1_958	涉及角色分歧	[('罗伦斯', '做')]	[('赫萝', '做')]	被艾尔莎这样一说，他也只好同意了。
1_959	说存在性分歧	[('赫萝', '做')]	[('罗伦斯', '说')]	这次又变成了赫萝表现出不满，她哼地转过头去重新进入状态，接着走进了拉德恩的房间。
1_960	说存在性分歧	[('罗伦斯', '说')]	[('罗伦斯', '做'), ('艾尔莎', '做')]	“真的没问题吗……”
1_961	说存在性分歧	[('罗伦斯', '做'), ('艾尔莎', '做')]	[('艾尔莎', '说')]	会不会再惹拉德恩生气？罗伦斯说出自己心中的不安后，艾尔莎耸了耸肩膀。
1_963	涉及角色分歧	[('艾尔莎', '做')]	[('赫萝', '做')]	——但不知为何平时又那么自甘堕落。她说完，还无奈地补充了一句。
1_964	说存在性分歧	[('赫萝', '做')]	[('赫萝', '说')]	不出多久，赫萝回来了。而且还带着得意的微笑。
1_965	说存在性分歧	[('赫萝', '说')]	[('罗伦斯', '做')]	“快走，接下来该去找村长了呗。”
1_966	涉及角色分歧	[]	[('赫萝', '做')]	看来是进行得很顺利，但拉德恩的状态仍旧令罗伦斯在意。
1_967	说存在性分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[('赫萝', '说')]	他朝着门缝偷看，结果被赫萝在脸上揪了一把。
1_968	说存在性分歧	[('赫萝', '说')]	[('罗伦斯', '做')]	“汝呀，就是在这种地方不通人情。”
1_969	涉及角色分歧	[]	[('撒罗尼亚的主教', '做'), ('艾尔莎', '做')]	现在不能刺激拉德恩，要让他独处才对。罗伦斯摸着脸颊，意识到是自己忘记了——虽然最近赫萝喝了不少酒，好
1_970	涉及角色分歧	[('撒罗尼亚的主教', '做'), ('罗伦斯', '做'), ('艾尔莎', '做')]	[('苏尔特', '做')]	接下来，向苏尔特提议则是由罗伦斯，撒罗尼亚的主教以及艾尔莎一起出面。
1_971	涉及角色分歧	[('苏尔特', '做')]	[]	听完说明之后，苏尔特惊愕地睁圆了双眼，甚至屏息到了脸颊变色的程度。
1_972	涉及角色分歧	[('苏尔特', '做')]	[]	其一是因为，他完全没有意识到拉德恩也有那样的软弱心理。
1_973	涉及角色分歧	[('苏尔特', '做')]	[('-', '做')]	其二则是因为，他完全没有想到自己出于善意劝告拉德恩休息，却在对方的眼中表现得好像嫌弃冷落一样。
1_974	涉及角色分歧	[]	[('-', '做'), ('罗伦斯', '做')]	这不是因为苏尔特愚钝，而是因为他的确从心底里仰慕拉德恩。其他村民们的反应是类似的，并且纷纷绝望地以为
1_975	涉及角色分歧	[('-', '做'), ('罗伦斯', '做')]	[]	于是罗伦斯说出要举办仪式向拉德恩表示谢意时，所有人都露出了沙漠之民时隔十年盼来降雨似的表情。
1_976	涉及角色分歧	[]	[('-', '做'), ('赫萝', '做')]	一旦理解拉德恩的心情，对苏尔特等村民而言，最重要的事情便不再是劝他成为主教，而是要向他表达感谢了。
1_977	涉及角色分歧	[('赫萝', '做')]	[('劳德', '做'), ('罗伦斯', '做')]	有人提议说要在村里的池塘边举行仪式，可准备仪式势必需要频繁出入，在那里沉入鹿角又或许会联想到养鱼话题
1_978	涉及角色分歧	[('劳德', '做')]	[]	实际上，确实有许多撒罗尼亚人是靠着拉德恩养殖的鱼度过了饥荒年代，劳德就是其中之一。罗伦斯对劳德提起这
1_979	说存在性分歧	[('罗伦斯', '做')]	[('劳德', '说')]	同时，罗伦斯在说明中也加入了一点商人的狡猾和旅馆主人的愿望。
1_980	说存在性分歧	[('劳德', '说')]	[('劳德', '做')]	“你说要把那池子变成温泉？”
1_981	说存在性分歧	[('劳德', '做')]	[('罗伦斯', '说')]	也就是要推销硫磺粉啊。劳德立刻就觉察到罗伦斯的动机，并且用如此的眼神看他。
1_982	说存在性分歧	[('罗伦斯', '说')]	[('劳德', '做')]	“拉德恩先生的膝盖不好。您知道为什么上了年纪的客人很喜欢泡汤吗？”
1_983	说存在性分歧	[('劳德', '做')]	[('劳德', '说')]	劳德眨了眨眼睛。
1_984	说话人分歧	[('劳德', '说')]	[('罗伦斯', '说')]	“那当然，是因为温泉包治百病吧？我也听过这个说法。”
1_985	说存在性分歧	[('罗伦斯', '说')]	[('劳德', '做')]	“据我的实际体会，那是夸张之辞。不过，温泉倒是确实能让人产生一种实感。”
1_986	说存在性分歧	[('劳德', '做')]	[('罗伦斯', '说')]	商人原本就有旺盛的好奇心，劳德颇感兴趣地探出了身体。
1_987	说存在性分歧	[('罗伦斯', '说')]	[('劳德', '做')]	“在热水中，身体会浮起来，对不对？ 他们就会觉得身体又灵便了，就像年轻时的那样。”
