uid	kind	A_only	B_only	text
1_100	涉及角色分歧	[('柯尔', '做')]	[]	毫无反省的样子。
2_2	涉及角色分歧	[]	[('赫萝', '做')]	不过，这一位的笑法有种特殊的气魄，发色也不同。别看她外表和缪里都是十来岁的少女，事实上已是高龄数百岁
2_7	说存在性分歧	[]	[('罗伦斯', '说')]	大口吃饭的缪里，头和手都包着一圈圈的绷带，绷带底下涂满了掺有药草、猪油和少许硫磺的特制软膏。那是罗伦
2_18	涉及角色分歧	[]	[('赫萝', '做')]	缪里和母亲同样晃动耳朵和尾巴，将夏天采了一大堆的越橘以蜂蜜酿成的果酱抹在有种苦味的黑麦面包上。她暂时
2_22	涉及角色分歧	[]	[('柯尔', '做')]	赫萝无视于傻眼的我，自个儿捧腹大笑。
2_24	说话人分歧	[('柯尔', '说')]	[('缪里', '说')]	“就是啊。”
2_29	涉及角色分歧	[('柯尔', '做')]	[]	可是无论下了多少苦心，想把缪里养成一个端庄优雅的淑女，都好像是白费工夫。
3_0	涉及角色分歧	[]	[('缪里', '做')]	等我点起烛火，翻开圣经读了几句，门就敲响了。
3_4	涉及角色分歧	[]	[('柯尔', '做')]	缪里话也不答地快步进房，放手让被子摔在床上。这时节夜里冷，我房里又没暖炉那种奢侈品，能理解为何带被子
3_12	涉及角色分歧	[]	[('缪里', '做')]	躺下没多久就能睡着，是缪里的特技之一。我看她已经不出声且表情恍惚，便立刻抓手拉她起来。
3_16	涉及角色分歧	[('柯尔', '做')]	[('缪里', '做')]	不过她真的想睡时尾巴都会卷起来，所以现在是装睡吧。
3_38	涉及角色分歧	[('柯尔', '做')]	[]	老是说一句顶一句。
3_45	涉及角色分歧	[('柯尔', '做')]	[]	干了拿盾当雪橇滑过浴池这种荒唐事，还说没什么不得了？真是不敢领教。
3_46	说话人分歧	[('缪里', '说')]	[('柯尔', '说')]	“那要怎样才叫不得了啊？”
3_52	涉及角色分歧	[]	[('柯尔', '做')]	等我注意到她凑上脸来，那对长长的睫毛已近在眼前，鼻头相接。而且，嘴唇也是。
3_54	涉及角色分歧	[]	[('柯尔', '做')]	发现自己连气都吸不上一口时，缪里双眸微张，稍微踌躇之后与我四目相对。
3_55	涉及角色分歧	[]	[('缪里', '做')]	那是一对泫然欲泣，却又满怀喜悦，发烫得朦胧的眼。
3_66	涉及角色分歧	[]	[('缪里', '做')]	双手之间架了条绷带吊桥，而且宽度恰好──真的恰恰好能盖住我的嘴。
3_78	涉及角色分歧	[]	[('缪里', '做')]	可是，我不知道该对这个罪孽深重的可怕少女说些什么。更糟的是，与缪里对上眼那瞬间胸口涌出的感情让我心里
3_82	涉及角色分歧	[]	[('缪里', '做')]	捏虫般捻熄烛芯后，房里顿时黑成一片。我悄悄靠近仍在铺被的缪里背后。
3_92	涉及角色分歧	[]	[('缪里', '做')]	她好像真的慌了，但我不想理。
3_101	涉及角色分歧	[('柯尔', '做')]	[]	大概是以为我在生气吧，然而不是那样。
