uid	kind	A_only	B_only	text
5_141	涉及角色分歧	[('罗伦斯', '做')]	[]	这么一来，拒绝会有何后果可想而知。
5_143	涉及角色分歧	[('罗伦斯', '做')]	[]	天底下居然有这种事。
5_145	涉及角色分歧	[]	[('兑换商公会会长', '做')]	直到会长唤了名字，罗伦斯才回过神来。
5_149	涉及角色分歧	[]	[('罗伦斯', '做')]	然而在罗伦斯的注视下，赫萝竟残酷地说：
5_151	涉及角色分歧	[('罗伦斯', '做')]	[]	忽然一阵天旋地转。但若以村子为出发点着想，这话的确没错。想继续待在村子里就该那么做。这个将成为自己故
5_153	涉及角色分歧	[]	[('赫萝', '做')]	一见到那副微笑，罗伦斯就横下了心。有赫萝在身边，自己哪里都去得了。
5_162	涉及角色分歧	[]	[('罗伦斯', '做')]	随后，一旁出现“噗噗”的泄气声。转头一看，桌对面的会长忍不住喷笑，赶紧伸手掩嘴。
5_182	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯不太清楚这个镇有怎样的庆典，也只听说所谓工作是来庆典帮忙。现在回头想想，赫萝好像在半路上就问过
6_16	涉及角色分歧	[('罗伦斯', '做')]	[]	即使说了白天的担忧，赫萝也不当一回事，只是脸贴着他的背，手搂住他的腰，尾巴啪哒啪哒甩。也许是少了汉娜
6_17	涉及角色分歧	[('罗伦斯', '做')]	[]	在平常，这是件让人高兴的事，但现在有太多事烦心。
6_19	涉及角色分歧	[('罗伦斯', '做')]	[]	要是在亡灵祭拿不出表现，兑换商公会在议会就要减席，失去调配镇上物流的权力。一旦失去地位，便无法继续特
6_20	涉及角色分歧	[('罗伦斯', '做')]	[]	假如真的失败了，要拿什么脸回去见村中父老呢。
6_22	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝自个说完自个笑了起来。那个丢人的误会，恐怕会被赫萝糗上一阵子。
6_30	涉及角色分歧	[('罗伦斯', '做')]	[('赫萝', '做')]	原以为一定是一个人帮她跑腿，但看来赫萝也想跟。
6_32	涉及角色分歧	[('罗伦斯', '做')]	[]	仔细想想，这也是当然的事。能让人认为有她陪是种奖赏，实在太厉害了。
7_3	涉及角色分歧	[('罗伦斯', '做')]	[]	在居民间游走到处收集了一拖车后，要送到广场捆束。
7_6	涉及角色分歧	[('罗伦斯', '做')]	[]	不过累得很舒服，赫萝也格外用心地照顾他。
7_10	涉及角色分歧	[('罗伦斯', '做')]	[]	这多半是要他平常就要多进贡的意思吧，而今天这一下，恐怕是把之前累积的额度都用完了。
7_27	涉及角色分歧	[('罗伦斯', '做')]	[]	这么说来，赫萝在纽希拉会突然跟过来做这项工作，也可能有这方面的理由。就连看似永远不会改变的山村中，寇
7_28	涉及角色分歧	[('罗伦斯', '做')]	[]	那么，认真以为兑换商委托暗杀的蠢事，对赫萝而言也是一件不错的纪念品吧。
7_35	涉及角色分歧	[('罗伦斯', '做')]	[]	到头来，直到今天还是没看见对方的佣兵是如何勇猛。
7_36	涉及角色分歧	[('罗伦斯', '做')]	[]	要赢恐怕很难，至少不能被对方甩开。
7_44	说话人分歧	[('兑换商公会会长', '说')]	[('-', '说')]	“好，加油！”
7_45	涉及角色分歧	[]	[('-', '做')]	先到一步的兑换商互擦屠刀打气，可能是他们惯例的仪式。
7_55	说话人分歧	[('罗伦斯', '说')]	[('-', '说')]	“喔，米里议长来了。”
7_56	涉及角色分歧	[('罗伦斯', '做')]	[]	不久，一辆花车驶进广场。站在上头的男子身披象征官高权重，仪式所用的绯红外套。他是这个镇的统治者，罗伦
7_69	涉及角色分歧	[]	[('-', '做')]	猎物送到阵地后，兑换商们就会立刻接手。
7_71	涉及角色分歧	[]	[('-', '做')]	甩甩发昏的脑袋后，他奋力扑向同样倒地挣扎的羊，像个连怎么说话都忘了的野兽压制住它，以自己也不晓得哪来
7_76	涉及角色分歧	[('罗伦斯', '做')]	[]	原来如此，真像亡灵。
7_77	说话人分歧	[('兑换商公会会长', '说')]	[('-', '说')]	“第六头！”
7_78	涉及角色分歧	[('兑换商公会会长', '做')]	[('-', '做')]	老兑换商雀跃地大叫。草席上已堆起肉山，负责秤重的肉店童仆也相当亢奋。大概是因为比其他草席更多吧。
7_89	涉及角色分歧	[('罗伦斯', '做')]	[]	不只是会长这么叫，附近看热闹的民众也欢声雷动。左右环顾下来，不见哪张草席有堆得这么高的肉，这样是不是
7_102	涉及角色分歧	[('兑换商公会会长', '做')]	[('-', '做')]	罗伦斯受到磨至极限的狩猎本能驱动，扑向了羊。他知道下一步动作愈慢就愈难站起，于是嘶吼著叱喝手脚，抱起
7_108	涉及角色分歧	[('罗伦斯', '做')]	[]	在甚至听不见自身急喘的喧腾中，仿佛只能清楚听见赫萝的声音。曾宣言“时候到了才会动手”的赫萝，正看着罗
7_110	涉及角色分歧	[('罗伦斯', '做')]	[]	自己体力并不强，运气也不怎么样。能突然表现得这么杰出，背后一定有原因。那些全在自己眼前停下动作的蠢羊
7_111	涉及角色分歧	[('罗伦斯', '做')]	[]	“咱这个弱女子，有其他适合咱的工作”这句话，一点也不假。
7_112	涉及角色分歧	[('罗伦斯', '做')]	[]	邂逅赫萝至今这一路上，绝非只凭自己的力量。有时需要拥抱她瘦小的肩膀，有时得如字面般紧紧抓在巨狼的背上
7_115	说存在性分歧	[]	[('赫萝', '说')]	“大笨驴。”赫萝不出声地这么说，咯咯笑起来。
8_1	涉及角色分歧	[('兑换商公会会长', '做')]	[('-', '做')]	轮到罗伦斯那边时，肉还没上秤就已经造成满场惊呼，光是用来装肉的大木箱就比别人多。结果当然是毫无疑问的
8_10	涉及角色分歧	[('罗伦斯', '做')]	[]	会长和其他成员不知是第几次过来握手。尽管不全是自己的功劳，能帮上忙仍值得高兴。
8_12	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯不是公会成员，实在不适合参加仪式吧。
8_17	涉及角色分歧	[('罗伦斯', '做')]	[]	有种一口气老了五十岁的感觉。
8_30	涉及角色分歧	[('罗伦斯', '做')]	[('赫萝', '做')]	被踢了。
8_32	涉及角色分歧	[('赫萝', '做')]	[]	“……”
8_34	说话人分歧	[('罗伦斯', '说')]	[('赫萝', '说')]	“如果是刚认识，我大概会很不甘心吧……可是今天我真的很高兴。你平常都很喜欢欺负我，可是必要的时候绝对
8_36	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝嘴抿成一线，眼睛猛然瞥开。她还满容易害羞的嘛。
8_44	涉及角色分歧	[('罗伦斯', '做')]	[]	这是赫萝式的绕口令吗？
8_52	涉及角色分歧	[('罗伦斯', '做')]	[]	能与足以一口吞噬人的巨大贤狼相抗衡的，除了静坐山脊伸手猎月的传说巨熊外，还有……
8_58	涉及角色分歧	[('罗伦斯', '做')]	[]	挡住去路的肯定不是人。
9_0	涉及角色分歧	[]	[('阿朗', '做')]	不惯于长剑的人，就连拔出鞘都有困难。从阿朗流畅的抽剑与健壮体格，罗伦斯也看得出他绝非寻常剑客。
9_2	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯是为了什么而追猪赶羊，弄得一身污泥呢？是因为听说连接斯威奈尔的古道彼端将要开辟一个新的温泉乡，
9_9	涉及角色分歧	[('罗伦斯', '做')]	[]	先前问亡灵祭上其他队伍表现如何时，赫萝轻描淡写地说过“有人特别勇猛”，看来指的就是这个意思。
9_14	涉及角色分歧	[('罗伦斯', '做')]	[]	但得知纽希拉有非人之人居住时，阿朗他们多半也很惊讶吧，更何况身边还带了个雄性人类。
9_16	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝虚应地问。阿朗与瑟莉姆明显就是打算开辟新温泉乡的人，而他们在赫萝的面前下跪，表示极高的敬意，不会
9_31	涉及角色分歧	[('罗伦斯', '做')]	[]	听兑换商说，他们不到十人就想重新利用修道院遗迹建造温泉旅馆。罗伦斯原本以为他们打的是就算挖不到温泉也
9_32	涉及角色分歧	[('罗伦斯', '做')]	[]	既然他们以“村子”为前提，那么他们的梦想不会只是几间温泉旅馆而已。
9_36	涉及角色分歧	[('罗伦斯', '做')]	[]	和赫萝的手完全不同。
9_38	涉及角色分歧	[('罗伦斯', '做')]	[]	这么说来，阿朗和瑟莉姆跟他们的同伴都是狼喽？
9_39	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝应也看得出来吧，她表情毫无变化地注视他们。
9_45	涉及角色分歧	[('罗伦斯', '做')]	[]	八成是这么回事吧。
9_46	涉及角色分歧	[('罗伦斯', '做')]	[]	这世界上，每个人都有自己的苦衷。
9_54	涉及角色分歧	[('罗伦斯', '做')]	[]	虽然阿朗那边的确是商场对手，但也能明显看出他们有不得已的苦衷。再者，他们和赫萝一样是非人之人，而且又
9_55	涉及角色分歧	[('罗伦斯', '做')]	[]	正因如此，她才会对他们如此冷淡吧。
9_56	涉及角色分歧	[('罗伦斯', '做')]	[]	要是稍微给了点同情，对他们敞开心，就会落入非帮助他们不可的感情，而那将是对纽希拉的背信行为。
9_57	涉及角色分歧	[('罗伦斯', '做')]	[]	更别说，赫萝本来就是纽希拉村中必须掩饰身份的异类，有罗伦斯所无从想像的包袱。
9_60	涉及角色分歧	[('罗伦斯', '做')]	[]	这件事所能造成的影响，将一直持续到遥远的未来，且会冲撞到他与赫萝之间一个非常核心的问题。
9_66	涉及角色分歧	[('罗伦斯', '做')]	[('阿朗', '做')]	尽管因此而不懂人情世故，阿朗的精悍神情也未免太刚直。
9_67	涉及角色分歧	[('罗伦斯', '做')]	[]	这世上，有些实话不能随便说出口。
9_74	涉及角色分歧	[('罗伦斯', '做')]	[]	曾有哲学家说过，世上没有真正幸福快乐的故事。罗伦斯终会死去，独留赫萝一人。对于这个问题，罗伦斯已与赫
9_77	涉及角色分歧	[('罗伦斯', '做')]	[]	仿佛能听见赫萝关上心门的声音。
9_80	涉及角色分歧	[('罗伦斯', '做')]	[]	然而，单凭正直无法在人类社会存活。笔直宽广的道路，只存在于城墙里的一小部分。
9_82	涉及角色分歧	[]	[('赫萝', '做')]	直到看不见阿朗与瑟莉姆，罗伦斯才又喊了她，但她不肯停。
9_83	涉及角色分歧	[('赫萝', '做')]	[]	腰腿疼痛的罗伦斯走不了那么快，反过来硬将她拉住。少女模样的赫萝，只有少女的力气。
9_84	涉及角色分歧	[('罗伦斯', '做')]	[]	而娇瘦的身躯，也守不住她柔弱的心。
9_93	涉及角色分歧	[('罗伦斯', '做')]	[]	瑟莉姆虽然面色愁苦，但仍然稍微颔首致意后垂头丧气地退开了。他们身上没有恶意或谋略的味道，教人心里反而
9_96	涉及角色分歧	[('罗伦斯', '做')]	[]	假如这句话能有那么点说服力，是因为自己曾是个不走下去就赚不了钱的旅行商人吧。
9_98	涉及角色分歧	[('罗伦斯', '做')]	[]	然后？
9_107	涉及角色分歧	[('罗伦斯', '做')]	[]	而那只手又紧握住罗伦斯的手，是因为她比淘气的缪里更像女孩子吧。
9_111	涉及角色分歧	[('罗伦斯', '做')]	[]	虽然仍有点哭腔，但骂得了人就表示她没事了吧。
9_112	涉及角色分歧	[('罗伦斯', '做')]	[]	自己与赫萝之间，有强烈的感情联结。
9_113	涉及角色分歧	[('罗伦斯', '做')]	[]	事情一定有转机，一定能圆满解决。
9_114	涉及角色分歧	[]	[('罗伦斯', '做'), ('赫萝', '做')]	从小巷走上大街，阳光立刻照得全身暖呼呼的，彷若某种象征。
10_5	涉及角色分歧	[('罗伦斯', '做')]	[]	不仅是因为所有参赛者都像亡灵，当初取名的人也一定是洗过热水后都会这么说而想到这个名称。
10_8	涉及角色分歧	[('赫萝', '做')]	[]	“……”
10_13	涉及角色分歧	[('罗伦斯', '做')]	[]	可以想见，他也曾质疑是否该将自己的力量使用在服侍人类上。需要他们保护的，八成是个出了事也不会有人想救
10_20	涉及角色分歧	[('罗伦斯', '做')]	[]	到处都有类似故事流传，就是这个原因吧。
10_24	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝十分明白罗伦斯为了融入纽希拉付出了极大努力，也知道那是一件非常辛苦的事，而纽希拉的居民即使没有恶
10_25	涉及角色分歧	[('罗伦斯', '做')]	[]	而赫萝要在这样的状况下，传授知识给敌人。
10_26	涉及角色分歧	[('罗伦斯', '做')]	[]	还继续厚著脸皮住在纽希拉。
10_30	涉及角色分歧	[]	[('罗伦斯', '做')]	赫萝傻愣地看着罗伦斯的苦笑。
10_32	涉及角色分歧	[('罗伦斯', '做')]	[]	若不当自己有两张脸，兼容道义上完全相反的事，根本就做不了商人。
10_35	涉及角色分歧	[('罗伦斯', '做')]	[]	黑是黑，白是白，不可混淆。
10_37	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯从前为了在一个客人也不会上门的春秋两季招揽生意出了许多点子，可是那些先进全当成耳边风，只想在淡
10_38	涉及角色分歧	[('罗伦斯', '做')]	[]	在村里住久了以后，他自己也开始被那种氛围毒害。
10_39	涉及角色分歧	[('罗伦斯', '做')]	[]	若这时来了个外敌，就能惊醒那群梦中人了吧。
10_45	涉及角色分歧	[('罗伦斯', '做')]	[]	现在拥有的，并不会永远存在。
10_46	涉及角色分歧	[('罗伦斯', '做')]	[]	这是两人都心知肚明，确定不予理会的事。
10_50	涉及角色分歧	[('罗伦斯', '做')]	[]	这句话实在教人难以启齿，但不说才是真正的背叛。
10_58	涉及角色分歧	[]	[('赫萝', '做')]	会苦笑着说话，是由于赫萝看他的表情就像在弥留之际为他送终一样。
10_61	说存在性分歧	[('赫萝', '做')]	[('赫萝', '说')]	“……？”
10_63	涉及角色分歧	[('罗伦斯', '做')]	[]	想在离别没那么痛之前离别。
10_71	涉及角色分歧	[('罗伦斯', '做')]	[]	不过，这样就行了。起初勉强无所谓，迟早会习惯、接纳它的。
10_72	涉及角色分歧	[('罗伦斯', '做')]	[]	想对抗世界的定理，绝对少不了这样的努力。
10_79	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝倒抽一口气，旋即吊起眼瞪向罗伦斯。
10_81	涉及角色分歧	[('罗伦斯', '做')]	[]	接着甩开罗伦斯牵着的手，“啪！”地一声打在他脸上。
10_82	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯也将自己的手叠在赫萝手上。
10_85	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯从赫萝另一手接过杯子，放在脚边。
10_86	涉及角色分歧	[('赫萝', '做')]	[]	并且挺起身与她四目相对，搂住她的腰。
11_9	说话人分歧	[('米里', '说')]	[('罗伦斯', '说')]	到最后，兑换商公会宰的肉果然最多。
11_12	涉及角色分歧	[('罗伦斯', '做')]	[]	米里说到这里，要打断罗伦斯颔首般插个前言。
11_42	涉及角色分歧	[('赫萝', '做')]	[]	看着米里仍绷着一张脸，罗伦斯决定说明原委，然而对于赫萝当时哭着离开，回到下榻房间劝过她之后又消磨了一
11_51	涉及角色分歧	[('罗伦斯', '做')]	[]	要是说自己才想这么做，赫萝恐怕会三天三夜不理人吧。
11_61	涉及角色分歧	[('罗伦斯', '做')]	[]	……
11_62	涉及角色分歧	[('米里', '做')]	[]	米里同为非人之人，一听赫萝要协助阿朗的温泉旅馆就知道她有何打算。身为人类的罗伦斯，对于自己踏不进那个
11_94	涉及角色分歧	[('赫萝', '做')]	[]	会惹赫萝生气，正好就是实话实说的结果。
11_102	涉及角色分歧	[('罗伦斯', '做')]	[]	然而这么一来，事情就有点古怪了。阿朗几个都在遥远的南方当佣兵，所以就是在那里碰巧取得发霉的许可证吧？
11_109	涉及角色分歧	[('罗伦斯', '做')]	[]	那么除了正常方向以外，该怎么想才对呢。或许是疑问都写在脸上了吧，米里低吟一声后忐忑地说：
11_114	涉及角色分歧	[('罗伦斯', '做')]	[]	不过修士本来就是一群冀求逆境的考验以砥砺信仰的人，若说是因为日子苦而离去，的确有点不太对劲。
11_115	涉及角色分歧	[('罗伦斯', '做')]	[]	思考当中，一旁的赫萝打个嗝说：
11_124	涉及角色分歧	[('罗伦斯', '做')]	[]	阿朗所取得的发霉许可证，反过来也可以这么解释。
12_1	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	原有些话急着想对上前招呼的米里说，但因发现罗伦斯和赫萝也在而愣住。
12_3	涉及角色分歧	[('瑟莉姆', '做')]	[]	罗伦斯脸上堆满笑容主动问候，是由于瑟莉姆明显乱了方寸的缘故。从行商中，他学到笑容可以让人暂时冷静。
12_4	涉及角色分歧	[('罗伦斯', '做')]	[]	果不其然，罗伦斯的态度让瑟莉姆紧绷的情绪放松了几分。尽管仍有些不自在，但还是能向罗伦斯等人行礼致意了
12_13	涉及角色分歧	[('罗伦斯', '做')]	[]	起初原以为“东西”指的是许可证，但说不通。阿朗和瑟莉姆是因为有许可证才能开温泉旅馆，进而向各公会疏通
12_18	说话人分歧	[('米里', '说')]	[('罗伦斯', '说')]	所以你哥哥怎么了吗？
12_26	涉及角色分歧	[('罗伦斯', '做')]	[]	但是，罗伦斯不一样。
12_47	涉及角色分歧	[('罗伦斯', '做')]	[]	即使那想法偏向一厢情愿，或者太过天真，但也可以称作“信赖”，阿朗多半就是这样的人吧。认为同样是非人之
12_52	涉及角色分歧	[('米里', '做')]	[]	米里最怕的是他们佯装无知旅人，其实是想私自开发矿山吧。非人之人并不全是一身傲骨，不愿作人类的手下。单
12_55	涉及角色分歧	[]	[('赫萝', '做')]	是赫萝。
12_59	涉及角色分歧	[('赫萝', '做')]	[]	所以不可能。而且，那是只要拥有足够工具或知识，就能自行鉴定的东西。假如明知就是要挖矿，一定会做好相应
12_61	涉及角色分歧	[('赫萝', '做')]	[]	听了赫萝的话，瑟莉姆僵硬地点点头。
