uid	kind	A_only	B_only	text
2_24	涉及角色分歧	[('罗伦斯', '做')]	[]	就这点来说，确实让人觉得轻松许多。
2_25	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯独自旅行的那段日子，每次必须经过狼或熊等危险动物特别频繁出没的地区时，总是拼命地寻找各种保身方
2_26	涉及角色分歧	[('罗伦斯', '做')]	[]	像是因为动物讨厌闻到金属味而把用铅做成的东西缠在身上；或是—直发出声音，动物就不会靠近而成天敲着小型
2_28	涉及角色分歧	[('罗伦斯', '做')]	[]	虽然罗伦斯也有过令人讨厌或痛苦的经验，但一旦变得不再需要担心遇到这类事情后，甚至开始有种落寞的感觉，
2_29	涉及角色分歧	[('赫萝', '做')]	[]	话虽这么说，能够不要遭遇危险当然是最好不过的事情，而过于依赖赫萝也让罗伦斯感到过意不去。毕竟赫萝时而
2_31	涉及角色分歧	[('罗伦斯', '做')]	[]	今天在城镇各商店付钱时，以找钱的方式收集回来的修米铜币，就是其中之一。
2_39	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝发出酒气冲天的臭味一边打嗝，一边趴在罗伦斯的背上。
2_48	涉及角色分歧	[('赫萝', '做')]	[]	照赫萝所说，因为狼没有双颊，而它还不习惯怎么使用人类的双颊，所以不能怪她。不过，罗伦斯认为事实并非如
2_51	说/做/想角色分歧	[]	[('赫萝', '做')]	“嗯……今天喝的酒好像很呛，害咱喝得口好渴……咕噜、咕噜。”
2_54	涉及角色分歧	[('赫萝', '做')]	[]	赫萝是在报复罗伦斯今天点了为了掩饰品质不佳，而必须放入大量生姜的葡萄酒。
2_56	涉及角色分歧	[('罗伦斯', '做')]	[]	听到罗伦斯的话语后，赫萝露出早就清醒过来的眼神看向罗伦斯，但她只是稍微扬起嘴角，没有理睬罗伦斯。
2_58	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝先看了看书桌上的东西，再看了看罗伦斯后，心不甘情不愿地站起身子。
2_63	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝再喝了一口水壶里的水，然后用水壶顶着罗伦斯的太阳穴。
2_65	涉及角色分歧	[('罗伦斯', '做')]	[]	爱说令人厌恶的话语，又喝醉酒的人最恶劣。
2_66	涉及角色分歧	[('罗伦斯', '做')]	[]	这样也就算了，如果对方还是——演技好得让人看不出喝醉到什么程度的人，深究其话语等于是自杀行为。
2_80	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯把一枚大小合适的货币拿到赫萝胸前一比，原本看起来既平凡又黯淡无光的银币，立刻变成像是具有历史性
2_81	涉及角色分歧	[('罗伦斯', '做')]	[]	俗话说佛要金装，人要衣装，但赫萝正好相反，或许任何东西戴在赫萝身上，都会变得十分像样也说不定。
2_108	涉及角色分歧	[('罗伦斯', '做')]	[]	这并非因为喝了酒而有的好心情，而是因为修米铜币上头刻了狼的图样。
2_116	涉及角色分歧	[('赫萝', '做')]	[]	面对这般模样的赫萝，罗伦斯怎可能说得出口。
2_122	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯只能够背对着赫萝，并且闭上眼睛。
2_126	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯知道赫萝是顾虑他才会这么说。
2_128	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝的态度仿佛在说，两者会对立也是没办法的事情。
2_133	涉及角色分歧	[('罗伦斯', '做')]	[]	说着，赫萝忽然跳下书桌，并回到床上去。罗伦斯想要搭腔，但已经太迟。赫萝已经整个人钻进被窝底下，尾巴也
2_142	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝不停微微动着耳朵，并且显得开心地翻身面向罗伦斯说：“然后呢？”
2_144	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	赫萝有时候会说出比其外表显得更加幼稚的任性话语，有时候又会以连罗伦斯也做不到的干脆态度抓住仅有的好机
2_145	涉及角色分歧	[('罗伦斯', '做')]	[]	与这样的旅伴一起旅行是最愉快的事情。
2_150	涉及角色分歧	[('罗伦斯', '做')]	[]	非常有道理的意见。
2_158	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯实际看过穿着这种围裙的商人。
2_159	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“嗯～”
2_162	涉及角色分歧	[('赫萝', '做')]	[]	赫萝给的答案都非常有道理。
2_176	涉及角色分歧	[('罗伦斯', '做')]	[]	她一边牵起罗伦斯的手，一边这么说。
3_2	涉及角色分歧	[('罗伦斯', '做'), ('赫萝', '做')]	[]	经过不久前赫萝还在店里喝酒玩乐的酒吧时，正好看见招牌女孩在屋檐下悬挂动物油灯。招牌女孩与罗伦斯视线交
3_3	涉及角色分歧	[('酒吧招牌女孩', '做')]	[]	罗伦斯一挥手回应招牌女孩，赫萝立刻加重力道握住罗伦斯的手，但这般举动已是每次必定会上演的开玩笑戏码。
3_4	涉及角色分歧	[('罗伦斯', '做')]	[]	而且，除了招呼客人的基本礼貌之外，招牌女孩也没有那么多空闲时间理会一个旅行商人。
3_12	涉及角色分歧	[('罗伦斯', '做')]	[]	或许是因为在寒冷干燥的空气中，弄得一身尘埃工作完后，只要回到充满柔和灯光的温暖房间，就有美酒和佳肴等
3_13	涉及角色分歧	[('赫萝', '做')]	[]	虽然有这般想法与赫萝完全一个样，但每次还是忍不住走进酒吧，又忍不住松开荷包，这当中肯定有部分原因出在
3_33	说存在性分歧	[('罗伦斯', '做')]	[('赫萝', '说')]	至于赫萝，她则是一边嗅味道，一边说出“硬邦邦的牛肉料理常有的味道、劣质酒常有的味道、黑面包常有的味道
3_35	涉及角色分歧	[('赫萝', '做')]	[]	不过，真正让罗伦斯感到惊讶的是，老板发现赫萝拥有灵敏嗅觉后，从最里面搬出了好几只小篮子。
3_37	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“唔？”
3_38	涉及角色分歧	[('罗伦斯', '做'), ('药店老板', '做')]	[]	赫萝先回头看向罗伦斯，然后看向老板。
3_41	涉及角色分歧	[('药店老板', '做')]	[]	虽然赫萝明显露出不愿意的表情，但罗伦斯精打细算地这么询问老板：
3_43	涉及角色分歧	[('罗伦斯', '做'), ('药店老板', '做')]	[]	虽然这样的说法显得拐弯抹角，但老板也不是外行人。
3_52	涉及角色分歧	[('罗伦斯', '做')]	[]	店老板拿在手上的香草似乎是价格昂贵的香草，提示给罗伦斯的金额也不算少。
3_53	涉及角色分歧	[('罗伦斯', '做')]	[]	这金额就算买了小麦面包给赫萝，也还有得找钱。
3_54	涉及角色分歧	[('罗伦斯', '做')]	[]	如果是临时收入，就是花光全部也无所谓。
3_60	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯轻轻拍了一下赫萝的肩膀后，没等待她回答便走了出去。
3_62	涉及角色分歧	[('罗伦斯', '做')]	[]	怀里的货币轻轻发出当啷声响。
4_1	说存在性分歧	[]	[('-', '说')]	看见两人一边说什么“愿荣耀降临药商！”一边喝酒，罗伦斯心想应该已经完成分辨味道的作业。
4_2	涉及角色分歧	[('罗伦斯', '做')]	[]	先发现罗伦斯回来的老板一走出店门口，立刻一副就快冲上去抱住罗伦斯的模样，展露笑颜这么说：
4_10	涉及角色分歧	[('罗伦斯', '做')]	[]	或许是在生气被罗伦斯丢下来，赫萝一边顶着罗伦斯胸口，一边说话的眼神显得意外认真。
4_11	涉及角色分歧	[('赫萝', '做')]	[]	不过罗伦斯没有道歉，只是帮赫萝拿下沾在嘴角的香草屑。
4_14	涉及角色分歧	[('罗伦斯', '做')]	[]	听到罗伦斯的话语，赫萝咕嘟咕嘟地喝下酒后，一副充满怨恨的模样说：
4_17	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯轻轻叹了口气，然后抓住赫萝的手，并且没收酒杯。
4_22	涉及角色分歧	[('罗伦斯', '做')]	[]	罗伦斯之所以丢下赫萝，并非真的有事情忘了处理。
4_25	涉及角色分歧	[]	[('药店老板', '做')]	不过，一方面也是因为这加工很简单，所以店家才会答应。
4_26	涉及角色分歧	[('赫萝', '做')]	[]	罗伦斯把取出的物品亲手递给了赫萝。
5_0	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝一直看着铜币，然后看向罗伦斯。
5_3	涉及角色分歧	[('罗伦斯', '做')]	[]	说着，赫萝朝向罗伦斯接续说：
5_5	涉及角色分歧	[('罗伦斯', '做')]	[('赫萝', '做')]	因为修米铜币是彼当成防狼的护身物，所以难怪赫萝会这么说。
5_6	涉及角色分歧	[('赫萝', '做')]	[]	不过，罗伦斯拿起垂在铜币下方的绳子，一边挂在赫萝的脖了上，一边这么说：
5_10	涉及角色分歧	[('赫萝', '做')]	[]	香味夹杂着酒味扑鼻而来，但那香味有别于香草或香油，而是赫萝身上的淡淡香甜气味。
5_11	涉及角色分歧	[('罗伦斯', '做')]	[]	没有什么比这香味更能够让人变得大胆。
5_16	涉及角色分歧	[('药店老板', '做')]	[]	罗伦斯朝向店老板露出苦笑，赫萝也几乎在那同时挺起身子，并抱住罗伦斯的手臂。
5_19	说存在性分歧	[('赫萝', '说')]	[('赫萝', '做')]	“咯咯咯……”
5_24	涉及角色分歧	[('赫萝', '做')]	[]	如罗伦斯所预料，老板果然提出希望雇用赫萝的请求，但罗伦斯当然拒绝了。
5_25	涉及角色分歧	[('赫萝', '做')]	[]	他牵起赫萝走了出去。
5_26	涉及角色分歧	[('罗伦斯', '做')]	[]	赫萝到现在还笑个不停，并且紧紧抱住罗伦斯的手臂，片刻也不肯松开。
5_33	涉及角色分歧	[('赫萝', '做')]	[]	修米铜币在赫萝胸前晃动着。
